lr,momentum,hidden,acc_train,acc_test,precision,recall,f1,train_mse,loss_curve
0.1,0.9,"(16,)",1.0,0.9942196531791907,0.9942133382960886,0.9942196531791907,0.9942110078138476,6.23882739523502e-05,"[0.7227062769614997, 0.38795756038638013, 0.2979311022686733, 0.24561311354926096, 0.22377203905363385, 0.2040489485837473, 0.18930149269357233, 0.1725501942970251, 0.1644306302627924, 0.15441434151867417, 0.13194437340644366, 0.12451693410862506, 0.11463919612089749, 0.11080985677248223, 0.10725095961393115, 0.09625460285237562, 0.08859167605073527, 0.08568424546239999, 0.07778295076450953, 0.07212849697157757, 0.06960589145588107, 0.0662409353836743, 0.0633899160146131, 0.05928763555242646, 0.05583575904111636, 0.05192142257565538, 0.050401030560941334, 0.04605259756707498, 0.04528447664567037, 0.042157500213785365, 0.04167251119808429, 0.03824248518928086, 0.035149740562401124, 0.033382239268696406, 0.03243518747268136, 0.03351727636189171, 0.031131870611080473, 0.029900115597412274, 0.028142775226621515, 0.02793197075508249, 0.02878788237843447, 0.025062989750790708, 0.024640858293506086, 0.0242788191453906, 0.022603428438534984, 0.022880119129406552, 0.021487681080446082, 0.02051790756988276, 0.02120554514195523, 0.021668515522574053, 0.02036377738825843, 0.019552972682768677, 0.019939361428314286, 0.018263845280410224, 0.0196902730501057, 0.01854002686748973, 0.01767507185189734, 0.01646229525424056, 0.016692034393527677, 0.016284284104336827, 0.01564348328692083, 0.016147748289221907, 0.01527265830893637, 0.015522386344734141, 0.014643263854617687, 0.014699494747546112, 0.01350814434196744, 0.01354707656336591, 0.014039993765972392, 0.012727367479553654, 0.012484620584480428, 0.013695323508612302, 0.013882183117631354, 0.01337553174161199, 0.012452993131846637, 0.01259492173909786, 0.012023281432274349, 0.011795117936174774, 0.011867985144250881, 0.013222769061190657, 0.012271864478661187, 0.010895571023171662, 0.01163061111114966, 0.012280798991390857, 0.010969839736962621, 0.010254180376976679, 0.010893313222697546, 0.010386316889207863, 0.010147709428027984, 0.01004368508264817, 0.010285063989983526, 0.009841554661614462, 0.009825010573444991, 0.010314312770568433, 0.010009013750269734, 0.009517745658388038, 0.009326507549736712, 0.009320332033275836, 0.00958047249550891, 0.009223461947857347, 0.009808770724240875, 0.010012181236667812, 0.009222733134535302, 0.009380819292051682, 0.009543308231256323, 0.009170690116983949, 0.008559428352539714, 0.008718813259264789, 0.009515957799040478, 0.009317335807019673, 0.008320598450307453, 0.008308307104138825, 0.008055752974434257, 0.008372526927850081, 0.008165958531918628, 0.00813362417815995, 0.008916027492557231, 0.008244669166785496, 0.007812315648917958, 0.007615226081398584, 0.0081539921145247, 0.007735496850239584, 0.0079711702610107, 0.008201584183364058, 0.007535928582236046, 0.0076664917415609785, 0.007336802819915924, 0.007384113729346965, 0.007662087866067857, 0.007353408277072567, 0.007492615849240796, 0.007284186803171477, 0.007389520253199083, 0.007284740888315866, 0.007742431575997637, 0.007421561713874304, 0.007203073855060693, 0.00724990690075286, 0.007124119398416608, 0.006979150008432356, 0.007314513013252324, 0.007039980366587395, 0.007039210181821539, 0.006906551917388276, 0.007000673269375282, 0.006772891746683118, 0.006736401444217799, 0.006760014203326462, 0.0067638953990764375, 0.006770092777233439, 0.006657822672207753, 0.006704297691486573, 0.006950164262922058, 0.006683274673578153, 0.006710289944188183, 0.006695668344491441, 0.006643675031425787, 0.007005734420712552, 0.007063435330503637, 0.006531554836216502, 0.00646940562602723, 0.006767066519506425, 0.0065875842633175636, 0.006529552890396988, 0.006506807175624237, 0.006429213057250471, 0.00642709084166959, 0.00632882389192491, 0.006401695444652346, 0.006303432214256168, 0.006244310706069482, 0.006352178498918676, 0.006177104193986124, 0.006199376584971077, 0.006294211500015046, 0.006292987595597782, 0.006057598290692059, 0.006075160406249468, 0.006084216409711956, 0.006047941098147752, 0.006155417053238782, 0.005963613745529496, 0.0059093332489523675, 0.005923209598312488, 0.005984254877714942, 0.0059298339056963025, 0.005938778296110854, 0.005843720196196779, 0.00609439018046366, 0.005960522756450382, 0.006124420206933481, 0.006032967727508009, 0.005881245449983694, 0.006084921424497209, 0.005964263644314044, 0.005821060505209456, 0.005834422819240281, 0.005863223523037654]"
0.8,0.3,"(8,)",1.0,0.9903660886319846,0.99045124043656,0.9903660886319846,0.990340574258192,8.588521162316507e-05,"[0.662716173614256, 0.4651493967168988, 0.32424926309036717, 0.2664098091174893, 0.2940117805922054, 0.24289803353277786, 0.21745980566318082, 0.2564514627557419, 0.17973046087398603, 0.19227274542152453, 0.2235954159602416, 0.2066058934034292, 0.16824214882161986, 0.14705349701287657, 0.15196189764847529, 0.1311347242001359, 0.1341344595051982, 0.13758789769715168, 0.12006236465375582, 0.10261976988027728, 0.08857974650360505, 0.06958222074215657, 0.06736020317510698, 0.06325799019937117, 0.10991421552995205, 0.05710227455839007, 0.05615422207150699, 0.06541798851195313, 0.04058492379484551, 0.04687805577480284, 0.04749379271790588, 0.043117452354535075, 0.043141074438383706, 0.038696861345118745, 0.038489677675261444, 0.03832230992545516, 0.03842686375641659, 0.057809993130284495, 0.035020964772636935, 0.030836627590593427, 0.029875038485891, 0.02973752590600397, 0.026789236222304752, 0.026739421840196956, 0.02602759014642192, 0.02620004602602075, 0.03202492164982346, 0.030767146162160676, 0.02531681678293833, 0.027102103266114817, 0.02379720954025693, 0.0227973803318094, 0.0344452922737347, 0.01957172106429007, 0.022639739121511845, 0.021931978927037517, 0.02054660046464323, 0.01988960049360595, 0.022129837529321295, 0.020274733032825024, 0.020140794097581596, 0.020935711168309265, 0.022454382245324034, 0.01641898916950627, 0.01794640650696905, 0.01669618492967929, 0.02383916454938555, 0.01698960465548236, 0.015230687132226134, 0.015559316948463514, 0.015726786731777714, 0.0162903615070565, 0.016296789547185338, 0.015936326554844452, 0.015131210262591878, 0.014846938301073457, 0.01557775357743129, 0.014035377609450169, 0.014692190402783903, 0.013846202996091276, 0.015290526475977109, 0.013969308082281837, 0.01455195319550949, 0.012737206319460511, 0.013110395575524673, 0.0132999011879496, 0.01198695431134002, 0.01291951730534732, 0.01237036072801869, 0.014615797934252453, 0.012037750570994245, 0.011802901719441664, 0.011556302173334273, 0.011529777839679815, 0.010472871653545235, 0.012823183525256973, 0.01079372340699802, 0.010452713419252626, 0.010938717372476332, 0.011198440612048808, 0.01057557865776143, 0.011024041113560824, 0.0100068077552177, 0.011068247184277282, 0.0129589078391769, 0.010140841974521229, 0.009757834454120031, 0.010351145783265299, 0.009745229416971693, 0.01023531273519022, 0.009682264324015784, 0.010276253772723901, 0.01068393901637821, 0.009749827829385273, 0.009401377272852172, 0.009418925505574842, 0.00910715608485417, 0.009128906186739626, 0.008819842045550072, 0.009523491119474542, 0.009676629034737523, 0.008706093365929465, 0.00859871759389858, 0.00847803526840379, 0.00943668201507169, 0.009260245265722698, 0.00850241553755189, 0.008412190163209982, 0.008481443780028677, 0.009441011921219614, 0.008637205047373427, 0.008086368432082226, 0.007866183373358279, 0.007952127318886146, 0.00844025029964239, 0.008433712532907608, 0.008402007025104114, 0.008276395588090617, 0.007870321290299902, 0.007903075466815918, 0.007681232468422767, 0.008062498880318616, 0.008507777043099846, 0.007933385938820342, 0.0076444196177213415, 0.007806107322345613, 0.007704746853306579, 0.007495526556879905, 0.007936108630044535, 0.008753135948991913, 0.007735643787423602, 0.007434127262190742, 0.00780508703695309, 0.007683643965226628, 0.007572502789852228, 0.007577899780962917, 0.0074267856127099826, 0.007695334196999915, 0.007561735852098057, 0.007337746880399749, 0.007326156131342174, 0.007217332216437317, 0.007263782838479996, 0.0076778306422853135, 0.007356650704595322, 0.007229814056446462, 0.0071694887856626945, 0.007064890820937279, 0.007355651242149265, 0.007002056875214577, 0.006888214667067047, 0.007332243726764063, 0.007247100398704455, 0.006957646449619063, 0.0069185243941089535, 0.006692793583957333, 0.006914105873547519, 0.006956365596498568, 0.006762155989700333, 0.0072268988904055035, 0.006848414887515766, 0.007033607608357247, 0.0066277150200097935, 0.006886095197443765, 0.006938655317404106, 0.006636527338326981, 0.007032717401634307, 0.006604700592469688, 0.00705209280003796, 0.006512765686469449, 0.006699889250145741, 0.006789373443490999, 0.00679398487270064, 0.00690996643338276, 0.006617821945819061, 0.006619927763050933, 0.0065658344199139]"
0.8,0.3,"(16,)",1.0,0.9903660886319846,0.9903776515818116,0.9903660886319846,0.9903222512876041,3.6683150746633696e-05,"[0.604469537477246, 0.37310183061871854, 0.33536294368056835, 0.2534888356259709, 0.22651828537113117, 0.1911945470907056, 0.18771930991715569, 0.1765746061900972, 0.1336599402412531, 0.15208355338944773, 0.1101640372042877, 0.13068181767718257, 0.08924760813851768, 0.07737144105639009, 0.09567145814057282, 0.06959314790934207, 0.06534777713022404, 0.05747979850059757, 0.05598673401737025, 0.05116507765522467, 0.04581578158038762, 0.04525039982163605, 0.041576517263701755, 0.039807829405458024, 0.036961448831818226, 0.04204528353694005, 0.033110951244623904, 0.0342949408312537, 0.030202796832959917, 0.11354929413144678, 0.03039275801320061, 0.025799518493159958, 0.024524260562449135, 0.023984811406551874, 0.02394046331467337, 0.021979690076938816, 0.020827042256828642, 0.02019428947616202, 0.01815852379028307, 0.018565456161674175, 0.01994950998991816, 0.017828594686407663, 0.0189843154291964, 0.01638601266401514, 0.017656245003640665, 0.015372775366799216, 0.01466702130446897, 0.014093792040276897, 0.01397747582978049, 0.013790286460283269, 0.014299261049168954, 0.012389369699921458, 0.013226994544445352, 0.012549318380063642, 0.012695142118486321, 0.013193927475829597, 0.012141604282959373, 0.012463205007142935, 0.011420924538049755, 0.011289205393993418, 0.010500915932026442, 0.01065329394292848, 0.010518220218676882, 0.009943480999487067, 0.010523804443283493, 0.009842292514419105, 0.009781687874815629, 0.009030762016309587, 0.010809651015637753, 0.010034403750526888, 0.009273450040478652, 0.009174070254814237, 0.00874184362726132, 0.009387038882531935, 0.008743574315881571, 0.008668872899861336, 0.008536086143010036, 0.008218744489908687, 0.008180580534215597, 0.008062494400540061, 0.008231905404396243, 0.007814009951895023, 0.007670356977374511, 0.00766650472595508, 0.007601721287974339, 0.007381664051090234, 0.007636440051663198, 0.007441233360892959, 0.007418456375456079, 0.007444466558345246, 0.0075024610949891496, 0.007401829442527891, 0.006997748924407939, 0.007212420180966095, 0.007129312147289093, 0.006859651686925029, 0.007043679387188421, 0.007021077759672872, 0.006870515205856443, 0.006660948081592064, 0.006817455563455165, 0.006716540899910035, 0.006686771188695989, 0.0064717752534496, 0.00654184791509231, 0.00649064783097351, 0.006442988299786865, 0.00664816571399807, 0.00628214698528631, 0.006168822554850138, 0.006335665484506614, 0.006426543977867569, 0.0062569952908824245, 0.0061230991371133804, 0.006083829046237374, 0.0061590699053333175, 0.006073117650319104, 0.006062041172579481, 0.006000821878846344, 0.005902582638302385, 0.005898337111655905, 0.005815351820219503, 0.005894551081781739, 0.005802808130735672, 0.005755696927060224, 0.005825637760937471, 0.005755403272390119, 0.0057517474259133035, 0.0057332092133842265, 0.005613876087221317, 0.005827089371603501, 0.005683834443452869, 0.005560799667958908, 0.005622940614589401, 0.00565119389263747, 0.005566032161902647, 0.005577818803563505, 0.005556508057593898, 0.005513082313027359, 0.005459054856312503, 0.005452957657074482, 0.005512524679570826, 0.005538256367988981, 0.005408052840809187, 0.0054202782872881305, 0.005382047212376293, 0.005441465048462765, 0.005401885579278726, 0.005322171143561117, 0.005335193288442482, 0.00532285435240622]"
0.8,0.9,"(16,)",1.0,0.9826589595375722,0.9825988886031054,0.9826589595375722,0.9825800523176874,1.8386076820046635e-06,"[0.5464682816991809, 0.3022277772384393, 0.18445234978468686, 0.12864324522177153, 0.10229949914441361, 0.10256161002720518, 0.11958763506300538, 0.09937354536399429, 0.09493978180979627, 0.08746018088376394, 0.072039361156698, 0.08419461221684921, 0.06427656762415596, 0.05789229238365174, 0.07348334403320622, 0.09803552642879784, 0.07505289664706635, 0.07364674408200515, 0.04841441162484978, 0.0548587680810986, 0.05988607659860213, 0.10102598868657157, 0.0993344021645453, 0.09134813209055678, 0.04715495283912455, 0.05086086482840323, 0.08657855993390469, 0.09330243921130686, 0.04222867179405732, 0.03296711796291606, 0.02788066511641936, 0.02440144039202884, 0.020432891925735372, 0.013312066635505026, 0.014175457085755013, 0.010358757179292032, 0.009976235950584047, 0.00978555706493229, 0.009365738229450221, 0.009179296350324209, 0.00905758554433137, 0.008995939295619336, 0.00893543647946088, 0.008890359425323327, 0.00884221599751776, 0.008798922703743078, 0.008767617257759241, 0.008771584836945793, 0.008728801122288722, 0.008663871293442038, 0.008618989071416353, 0.00856495457291103, 0.008562099653121161, 0.008525630305206143, 0.008490196710489572, 0.008452569238519832, 0.008413824466415507, 0.008369370529827544, 0.008342791803169932, 0.008315449558140056, 0.0083027199449033, 0.008269090103794431]"
0.1,0.9,"(8,)",1.0,0.9788053949903661,0.9792622531442123,0.9788053949903661,0.9788529083189502,0.00023023480789898516,"[0.8690077166322675, 0.47266492500989093, 0.3756155693514177, 0.34463789561027586, 0.3259522738955256, 0.3015785310838256, 0.27568784855920536, 0.24872171984213295, 0.22427430860375996, 0.20670970548027323, 0.19923917103140962, 0.1798962979109109, 0.1811034389668484, 0.16085317907189456, 0.16120809067961667, 0.14878232924315882, 0.14233475357857436, 0.13086490717253138, 0.1303321389707911, 0.12035894952383383, 0.11241996383748062, 0.11177120619270933, 0.1061252737533001, 0.11023489916003743, 0.09856967635566541, 0.09327813804200742, 0.09089269902577578, 0.09190228633388071, 0.08823806130568129, 0.08515197734694298, 0.08010585266114419, 0.07830237113588875, 0.07755285256213582, 0.06834823128009618, 0.07420799267846716, 0.07322783529319109, 0.07351326140718051, 0.06888508604603301, 0.062334033846642815, 0.0613482324275082, 0.06375257719649326, 0.05634881716231022, 0.052784279637037475, 0.05780171055639529, 0.06246076272275713, 0.051222871978296856, 0.053572638833948145, 0.05091337335247035, 0.056043704981552915, 0.05301405694855429, 0.04544976219291788, 0.044923036489743946, 0.04721979486259155, 0.044722943103867804, 0.04095401064394711, 0.04355937447718249, 0.04045953782748067, 0.04570796127757355, 0.04211837417648835, 0.036106115206736795, 0.04164542616893506, 0.04320097314461097, 0.04107720528052301, 0.03958193468200325, 0.043426736698213605, 0.04126110808351768, 0.038151012894275436, 0.04208942808247838, 0.033294248774839996, 0.03691191949518996, 0.036723374001832926, 0.039470426498003114, 0.03384778111141672, 0.03188737795009195, 0.033538302790260446, 0.03873868612364333, 0.032148760013249504, 0.03667606964825959, 0.04386677691769105, 0.037619809551137987, 0.03798491109754368, 0.03337760454064195, 0.02957538374456003, 0.032194408873263, 0.028929012744694494, 0.029346421985670425, 0.03024322949700868, 0.029727249648341694, 0.030866262425407447, 0.03217087973409046, 0.04316368717986426, 0.029076781181726435, 0.031583944121074264, 0.029673272540743624, 0.027389606865079665, 0.031332917314940076, 0.023138019462993542, 0.02941157486033276, 0.03029741606511312, 0.023662047302475446, 0.03180568832806298, 0.027255876281981416, 0.02691697563702488, 0.030498882125053375, 0.025836367764841595, 0.033094989375221914, 0.02634845943554974, 0.023672815985264793, 0.026195104858251207, 0.025103595112611687, 0.02776398015988168, 0.02351470567263942, 0.02456588612733131, 0.030883092257823742, 0.026845199899903156, 0.023925369819708577, 0.02010214484071521, 0.023031201656245913, 0.020241237979354475, 0.022919151972588717, 0.02366947089945014, 0.020529594088277103, 0.020064155935974853, 0.017927139903107098, 0.019257081799331187, 0.019375612602894388, 0.021360272557884172, 0.03373171806146995, 0.03162397815502313, 0.022288402387185997, 0.017711630476310764, 0.017682192059301882, 0.01758768891196035, 0.01589436865533053, 0.017496877831037434, 0.01852661965289814, 0.013978973348276176, 0.019438980135462924, 0.01808767799458458, 0.014698286930911904, 0.017214796220880856, 0.020102086592876784, 0.020114597445277566, 0.02364729156606973, 0.02211407724935681, 0.021739617661793435, 0.01792642079177156, 0.014424587305486668, 0.01784767861034577, 0.015891379846617305, 0.016110393016290116, 0.01594297959466871, 0.020792125103163712, 0.013245633574086927, 0.012659522398698358, 0.013974354596326226, 0.013356834889825102, 0.01633390075257124, 0.015566256298112301, 0.014151723844713622, 0.012906291202969317, 0.01313973908147799, 0.014191333008355615, 0.014333878064908826, 0.019211430080053275, 0.014530645139011205, 0.01409888843966467, 0.011292983777538377, 0.011523581228985039, 0.012118543172769558, 0.012358593698213816, 0.014074633666667813, 0.017659352728913644, 0.014653091121777657, 0.012322717187811099, 0.013412442977620283, 0.01400033160929964, 0.012513842683814027, 0.011537829747469084, 0.012060171779509734, 0.016033875818213306, 0.011324712486666904, 0.015552190164642238, 0.01801761957412752, 0.009991597797145393, 0.010499691096570108, 0.009900693526503747, 0.010106097026803826, 0.010297848997153356, 0.009643462825197168, 0.00943032155419901, 0.009944196966059703, 0.009190772342748541, 0.009996989926474707, 0.010480177534857978, 0.009810048691459848, 0.009957700752750818, 0.013033256142019703, 0.011712275296239628, 0.009678087760699281]"
0.1,0.3,"(16,)",0.9950372208436724,0.976878612716763,0.976863198814502,0.976878612716763,0.976803669912888,0.0030092277096842204,"[0.8890952731770977, 0.6485918050653613, 0.5497800300488498, 0.48345116136763494, 0.4385017780374633, 0.4055954881805386, 0.3825024393570214, 0.36287811978798856, 0.3456648575428389, 0.331521903995365, 0.3173732393114395, 0.30666524093576253, 0.29460894909132895, 0.2845449959494544, 0.276420693065143, 0.2663290027704376, 0.25865690323112406, 0.2519115380796726, 0.2443254655029927, 0.23964380018534137, 0.23326806374309048, 0.2288793440839566, 0.2234914935757417, 0.21913108329796824, 0.2130959075747969, 0.20865985812433363, 0.20683426414210174, 0.200876397209413, 0.19776487368016538, 0.19550300986876845, 0.19076557096419872, 0.1869800634688008, 0.18253398851603794, 0.17870844018625398, 0.1762747185309724, 0.1739010309992414, 0.17178616257472412, 0.1679944927567999, 0.1657553172138904, 0.16199294991061286, 0.15943042798777382, 0.1576744906364877, 0.15750114280076377, 0.15206401603472314, 0.1488409888325907, 0.14633856480393262, 0.14414181289243377, 0.14159481202888055, 0.14065838775471587, 0.13712006212565692, 0.13582512154228424, 0.13307023171423618, 0.13251381035532886, 0.1299468639050168, 0.12814567190853277, 0.1241818625609678, 0.12440711099250348, 0.12428566035757388, 0.12087626468963018, 0.11912466258382425, 0.11702444368510771, 0.11709480302764134, 0.11402789048270098, 0.11409966398957963, 0.1115613918967926, 0.11092536557527155, 0.1096386322553632, 0.10837845543888897, 0.10641903246181332, 0.10487294928654955, 0.1040947136903511, 0.1032958132177711, 0.10199524881274256, 0.10127417298249167, 0.09878321928391127, 0.09911072181015468, 0.0976143651927768, 0.09675159437368694, 0.09510110380713534, 0.09432679913765725, 0.09349441287081593, 0.09265416466967914, 0.09116621525125727, 0.09078807063884006, 0.08917573097268466, 0.08891754927566833, 0.08789936465061943, 0.08794368481839933, 0.0863014342189115, 0.08505110541259546, 0.08506251619286588, 0.08479153490371633, 0.08212170196628102, 0.08333606780357154, 0.0816630082709615, 0.08085453215552953, 0.07967762129280073, 0.07820882953326809, 0.07817261531308585, 0.07653234528691231, 0.07719289033933151, 0.07523333635076769, 0.07575976892291549, 0.07490431103041206, 0.07413727633866063, 0.07379611027604811, 0.07320350672778339, 0.07275957005000609, 0.07099073425755781, 0.07085150888524755, 0.07028004527918116, 0.07084144746336574, 0.06993146861730255, 0.06786923450290738, 0.06724109549280671, 0.0670890592809999, 0.06696122627507177, 0.06515224076307984, 0.06548367839290056, 0.06469175286333982, 0.06367853658739527, 0.0633312176236325, 0.06274527451620257, 0.06190598170389847, 0.06078194257867159, 0.06168123389051522, 0.0605852236487373, 0.06001444168797745, 0.0592901188661135, 0.058892630193875625, 0.058252716896616215, 0.05778615967965642, 0.05713150338582737, 0.057548788338257925, 0.057148274643769974, 0.05546226116423861, 0.05582042498323958, 0.05503641251318388, 0.05429607528383987, 0.05361538389965681, 0.052537359391090395, 0.05294776381545382, 0.0529989220640119, 0.05184204037721424, 0.050919256556638794, 0.051300272176468154, 0.050649464503304376, 0.049781202241397995, 0.04945906059120559, 0.05031425892441835, 0.049248780341586834, 0.04946259503291819, 0.04792196301045487, 0.048178832880856115, 0.04755770079449401, 0.04692613013757504, 0.04644259992204821, 0.046582595877842116, 0.04642793294121222, 0.045735085819481866, 0.04449221669412291, 0.0445072104102805, 0.04442761164563755, 0.04450305453331705, 0.04309580377094603, 0.0426876996259848, 0.04341975068025461, 0.042883315084242285, 0.042639796876251766, 0.041978626830444385, 0.042210475835097835, 0.04147517357023708, 0.041162445997399176, 0.04037354887986098, 0.04058497299046587, 0.04032646021231021, 0.040438589777874775, 0.03990429983411293, 0.03933235844378514, 0.038735048288908565, 0.038998622108350374, 0.03903800590527981, 0.038432912041822066, 0.0385281359113658, 0.037713225981861706, 0.03719111318524505, 0.037545086255548143, 0.03688450218704038, 0.03685794461672502, 0.036259689703349675, 0.03641680864385195, 0.036722191434643746, 0.03569076771335183, 0.03542995793321643, 0.034723312477802686, 0.03600541551443619, 0.03499927167239726, 0.034610120197725844, 0.034233398317532304, 0.03449907508021444]"
0.01,0.9,"(16,)",0.989247311827957,0.9672447013487476,0.9680407902951256,0.9672447013487476,0.9672483047124261,0.005909556063928471,"[1.0535122039257883, 0.7411249897176657, 0.6402751500079195, 0.5748377411512936, 0.520150771022902, 0.476861968913761, 0.4447730853704012, 0.4188364977381026, 0.3994334625675074, 0.38284764221994866, 0.36831639539777333, 0.3558059510234531, 0.3442759028473983, 0.33402800781215247, 0.3247566528694508, 0.3155118276521512, 0.30714176991847353, 0.29940501132909286, 0.29228847925781903, 0.28502620456665295, 0.2782072829614477, 0.272207156393444, 0.2664040932782504, 0.2603532195276161, 0.2555390201120644, 0.2513919952396773, 0.24738233608172566, 0.2414713588026786, 0.23736207765295503, 0.2330643371640921, 0.22951302121492412, 0.22632638943245456, 0.22336154321593735, 0.21966832327343766, 0.21566650515828528, 0.2128563329834193, 0.20950799423273853, 0.20794451419454563, 0.20444865420162095, 0.2012648711404693, 0.19924347570786263, 0.1971231728256169, 0.1950591113620452, 0.19244178472555903, 0.18942030081608327, 0.18840193603026711, 0.18496204425900634, 0.183886943894393, 0.1810820385269533, 0.17932930813576994, 0.17758956209571658, 0.17548261074218188, 0.1738976662755411, 0.17227702586043228, 0.17042320723801832, 0.16818554738824124, 0.1670146101131884, 0.16477585361425082, 0.16316393330574938, 0.16084229877440293, 0.15931993564990582, 0.15932224213299917, 0.1578056433412528, 0.15529661739675768, 0.15324502797553474, 0.15195450713813433, 0.15013181462957487, 0.1487735754040019, 0.14774697532572387, 0.14628852707336917, 0.14437713595958665, 0.1441963154410498, 0.14177445897500945, 0.1401265588637904, 0.138780605338593, 0.13772587907921338, 0.13615064132871493, 0.13565521950152293, 0.1342874628884585, 0.13196270507834026, 0.13165520300901398, 0.13074837782347606, 0.12834137408803717, 0.12749023239512416, 0.125406736536009, 0.12482865084341804, 0.1231681618388252, 0.12239145390967195, 0.12103384216532091, 0.11960447963215748, 0.11912561844702008, 0.11851618997134154, 0.11698430317082248, 0.11550247047164779, 0.11602127446174763, 0.11335709722669514, 0.1128098491152425, 0.11153539583249208, 0.11125267748298778, 0.10937367168757334, 0.10960864531205833, 0.10760547517640438, 0.1069770520436835, 0.10587389621709012, 0.10513530677550818, 0.10423935827412975, 0.10294800085505526, 0.10289970976414192, 0.10136365173576915, 0.10053909507409048, 0.09971519676954337, 0.09943720565522152, 0.0981479027003933, 0.09824607789225324, 0.09699544941567013, 0.09627768397180894, 0.0951782700881905, 0.09435318059414816, 0.09389193109599343, 0.09355207142100667, 0.09242921493366874, 0.0915651909705251, 0.0920316825983794, 0.0908858105393407, 0.08985033432852288, 0.08930975486430559, 0.08861383072066702, 0.08776892201396193, 0.08729677829358327, 0.08655059385770046, 0.08586043134965891, 0.08590597492435591, 0.08506066239405163, 0.08425523036953975, 0.08357686274972428, 0.08305650609985182, 0.08236956184214952, 0.08225887230249787, 0.081345571130141, 0.08077506157539921, 0.08063826761459762, 0.08096465337536739, 0.07936351283607128, 0.07908553564494945, 0.07882906914992731, 0.07777640933702072, 0.07742716161398056, 0.07688621400695185, 0.07737410754679415, 0.07578428314379654, 0.07500512351711, 0.07502798991246795, 0.07437032196191559, 0.07372145646156557, 0.07305313077957981, 0.0725831441532105, 0.0724422982796846, 0.07264103996825585, 0.07170097892465264, 0.07074577867717048, 0.07137701459475854, 0.07056513993379289, 0.06974567241199202, 0.06955374178571846, 0.06899088111047763, 0.06840388927795678, 0.06846332281435577, 0.06773879958760753, 0.06745104043947063, 0.06657453006018275, 0.06719739663154124, 0.06571310720153067, 0.0654682645866481, 0.06487913584531174, 0.06469792826164146, 0.06507502993746814, 0.06446138834453578, 0.06364220892598045, 0.06327657981574994, 0.06262967776173621, 0.06211690761026159, 0.06183510218642439, 0.06133177118211654, 0.06093836907753436, 0.06055536850972592, 0.060257101776637824, 0.060125446699187554, 0.059303323150248846, 0.05928644709427307, 0.058812873553274865, 0.05897953462003304, 0.05848494994456626, 0.05731491527318474, 0.057201973550750754, 0.05706462333127183, 0.056570418999976314, 0.05713882490980677, 0.056217110935934296, 0.05584918118103792, 0.0553687738746709]"
